title,date,duration_s,enclosure_url,enclosure_bytes,guid
William MacAskill on Effective Altruism and Doing Good Better,2015-09-07,4152,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/99fcc517-0f13-4b00-ab5f-7bd6856fc223/audio/d6971d82-aebf-4f85-84e1-7187a75c9fe9/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33250539,http://files.libertyfund.org/econtalk/y2015/MacAskillaltruism.mp3
Mitch Weiss on the Business of Broadway,2015-09-14,4361,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/aac95436-ce9f-4db8-8871-05894163c641/audio/d5e03d67-4adf-4ef1-9496-f6862a52453a/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34922563,http://files.libertyfund.org/econtalk/y2015/Weissbroadway.mp3
Tina Rosenberg on the Kidney Market in Iran,2015-09-21,3683,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/19c6d0d5-448d-4aba-8f77-7ed9eac862e7/audio/dac508da-5d05-4bd5-90ae-7cf3035a0295/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29492859,http://files.libertyfund.org/econtalk/y2015/Rosenbergkidneys.mp3
Pete Geddes on the American Prairie Reserve,2015-09-28,4022,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/e969bdb0-1448-42c5-96cf-4bd737c02494/audio/22b6892f-5fe0-4ab5-8f0f-618ef968f315/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32206459,http://files.libertyfund.org/econtalk/y2015/Geddesprairie.mp3
Tim O'Reilly on Technology and Work,2015-10-05,3797,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/df9fc7d0-7892-439c-9876-06b82dbc8d1c/audio/240da785-79e2-4d8c-a045-93407e222f51/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30409227,http://files.libertyfund.org/econtalk/y2015/OReillytechnology.mp3
"Peter Boettke on Katrina, Ten Years After",2015-10-12,4724,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/b4704fbd-ed37-401e-972a-71f5e63cf352/audio/336b7f68-0434-45c1-a902-eb2a7ef9c6eb/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,37821111,http://files.libertyfund.org/econtalk/y2015/Boettkekatrinaten.mp3
Yuval Harari on Sapiens,2015-10-19,4328,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/9a1e0e41-969b-4c24-9c2d-85418cfdc00d/audio/1de1039e-d6cf-47da-b0f0-20371715c02a/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34653799,http://files.libertyfund.org/econtalk/y2015/Hararisapiens.mp3
Cesar Hidalgo on Why Information Grows,2015-10-26,3764,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/05ee5622-64e5-4f9d-9a4b-4e4ce4864d5e/audio/85b4e1b4-2c89-4863-915b-a7f22bf63cff/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30141094,http://files.libertyfund.org/econtalk/y2015/Hidalgoinformation.mp3
"Michael Matheson Miller on Poverty, Inc",2015-11-02,4154,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/683444c8-f6d1-4555-9bef-2d6a63ee5d7a/audio/e6b5016a-18b8-48e3-b1fe-5ba8d3969f36/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33259503,http://files.libertyfund.org/econtalk/y2015/MathesonMillerpoverty.mp3
Robert Aronowitz on Risky Medicine,2015-11-09,4232,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/df975514-d359-42cb-8349-031b45dec13b/audio/3d864470-8047-4435-9f0f-755e802689b7/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33885392,http://files.libertyfund.org/econtalk/y2015/Aronowitzmedicine.mp3
Brian Nosek on the Reproducibility Project,2015-11-16,4037,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/ee1bf8da-e39b-4d9f-b9fe-dd4c00a3f835/audio/8331495f-aae7-4dc5-880c-8216aa1ad1a5/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32330368,http://files.libertyfund.org/econtalk/y2015/Nosekreproducibility.mp3
Michael Munger on EconTalk's 500th Episode,2015-11-23,4414,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/69a725dc-2742-490b-9f26-e45499f78ad5/audio/8241c776-1db9-412d-930c-8758bb15b747/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,35340982,http://files.libertyfund.org/econtalk/y2015/Mungerfivehundred.mp3
"David Mindell on Our Robots, Ourselves",2015-11-30,3598,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/005bdb29-820b-44aa-8b0c-e7786dc0025c/audio/cc544110-2e1a-46d0-a1c3-d6fe32bb45e4/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28816635,http://files.libertyfund.org/econtalk/y2015/Mindellrobots.mp3
Canice Prendergast on How Prices Can Improve a Food Fight (and Help the Poor),2015-12-07,3754,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/b22b22e3-f981-4b6c-9147-953fce110fbc/audio/cf630574-b0a3-43ba-8be2-62e5cea27d63/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30060521,http://files.libertyfund.org/econtalk/y2015/Prendergastfood.mp3
George Selgin on Monetary Policy and the Great Recession,2015-12-14,4141,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/cc3fd0cb-29fd-4ed8-a545-28e90a99e23f/audio/ab4fd483-ad96-4e05-a374-2b3a498803f6/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33156555,http://files.libertyfund.org/econtalk/y2015/Selginrecession.mp3
Philip Tetlock on Superforecasting,2015-12-21,3583,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/6209755e-f775-45ac-8d94-870934f3d25a/audio/b083e4f4-e89b-410d-89b8-b6c438f79834/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,28699185,http://files.libertyfund.org/econtalk/y2015/Tetlocksuperforecasting.mp3
Noah Smith on Whether Economics is a Science,2015-12-28,4113,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/b676e747-6c37-4f2f-8959-ea5688fceff1/audio/e2a2da13-6696-49f4-ae13-6d366befe3a3/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32939183,http://files.libertyfund.org/econtalk/y2015/SmithNscience.mp3
Robert Frank on Dinner Table Economics,2016-01-04,3492,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/535a8994-71a6-442f-ad96-13ddf3aaec71/audio/d98fe4fc-d618-4697-abc9-f5489d59c4c9/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,55986362,http://files.libertyfund.org/econtalk/y2016/Frankdinnertable.mp3
Greg Ip on Foolproof,2016-01-11,3977,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/42349b9e-0eb0-400c-853d-c76c072f71c6/audio/6ca96b6a-4e06-43e5-9258-a6b676989843/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31844314,http://files.libertyfund.org/econtalk/y2016/Ipfoolproof.mp3
"Josh Luber on Sneakers, Sneakerheads, and the Second-hand Market",2016-01-18,3774,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/ed9e1353-90fc-4682-8303-bf21afe0c048/audio/aff0481c-c327-4481-a3e8-f3353a648bc0/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30222259,http://files.libertyfund.org/econtalk/y2016/Lubersneakers.mp3
"James Heckman on Facts, Evidence, and the State of Econometrics",2016-01-25,3852,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/26e436eb-9e9e-407b-bb3f-e9dd53eda6a3/audio/5292cec4-7d0d-45e8-a261-d38a64709f56/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30844599,http://files.libertyfund.org/econtalk/y2016/Heckmaneconometrics.mp3
Timothy Taylor on Government vs. Business,2016-02-01,3716,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/acac9789-57ad-4148-9cf5-b480a152be6a/audio/f8532411-4c41-4d57-b29c-61b8f3e5f29a/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29760600,http://files.libertyfund.org/econtalk/y2016/TaylorTgovernment.mp3
Adam Ozimek on the Power of Econometrics and Data,2016-02-08,3747,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/560f4b73-1d28-4e69-90d3-0288651429d1/audio/ef8fbbdb-fecf-42a4-af99-932af6d582ba/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30006577,http://files.libertyfund.org/econtalk/y2016/Ozimekeconometrics.mp3
Adam Cifu on Ending Medical Reversal,2016-02-15,3889,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/f1cba614-c956-4ea4-8a2c-f9c21b9a4af6/audio/aaca9e65-f335-48aa-a628-eec682425bd1/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31142562,http://files.libertyfund.org/econtalk/y2016/Cifumedical.mp3
Matt Ridley on the Evolution of Everything,2016-02-22,4190,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/4f4fa7c4-d844-4774-bd42-aa7752b4343b/audio/448eb201-6f35-474b-9463-ce19700ed658/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,67154236,http://files.libertyfund.org/econtalk/y2016/Ridleyevolution.mp3
"Alison Wolf on Women, Inequality and the XX Factor",2016-02-29,4284,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/8e03a208-9664-4403-93d3-7e1f276d1c98/audio/3c50b6da-3178-4678-9838-d3af4954b670/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34303202,http://files.libertyfund.org/econtalk/y2016/Wolfinequality.mp3
"Will Davies on the Economics, Economists, and the Limits of Neoliberalism",2016-03-07,3990,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/ddd31df6-59a4-4caa-a110-499d37492eac/audio/1afca0a3-04f8-4e2c-b9fc-2d99027d65eb/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,63954371,http://files.libertyfund.org/econtalk/y2016/Daviesneoliberalism.mp3
"David Autor on Trade, China, and U.S. Labor Markets",2016-03-14,4378,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/9eac0062-ea9d-464a-88c3-8ae4184cf8bf/audio/e31026f5-cd7a-4948-a654-fb6178405728/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,35057825,http://files.libertyfund.org/econtalk/y2016/Autortrade.mp3
Marina Krakovsky on the Middleman Economy,2016-03-21,3788,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/8d3fc7d4-ea01-471f-b85b-aae6bc978b57/audio/d51b2ca7-d02f-47fe-9790-741d86ccf5c0/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30334668,http://files.libertyfund.org/econtalk/y2016/Krakovskymiddlemen.mp3
"Jayson Lusk on Food, Technology, and Unnaturally Delicious",2016-03-28,4052,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/f3c2d3dd-fd4f-4e7a-b080-06de98bdfa0e/audio/496543d3-af84-41d6-9085-5fe39c40ea91/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32450811,http://files.libertyfund.org/econtalk/y2016/Luskdelicious.mp3
Richard Jones on Transhumanism,2016-04-04,4302,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/9ab8ec04-3a1a-4e8f-be44-95c1157bec22/audio/0001c6e0-79e0-4733-ab6f-d0a5f8e289f3/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34443404,http://files.libertyfund.org/econtalk/y2016/JonesRtranshumanism.mp3
Robert Frank on Success and Luck,2016-04-11,4294,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/afb102be-6dd6-4f46-ae34-b259380fca47/audio/5d556e76-9576-4529-baff-55194448f31a/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34382384,http://files.libertyfund.org/econtalk/y2016/Franksuccess.mp3
Gary Belsky on the Origins of Sports,2016-04-18,4092,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/a1d7d010-38e1-4eed-94f3-4356ab144650/audio/b03ce757-15c1-4f37-858c-3bdb8c396ebd/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32764259,http://files.libertyfund.org/econtalk/y2016/Belskysports.mp3
Alberto Alesina on Fiscal Policy and Austerity,2016-04-25,3808,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/83c4f8c7-d3ea-4764-acb4-dfe0f4e3f46b/audio/9608a00b-446a-4bd2-87ef-661454684129/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30494332,http://files.libertyfund.org/econtalk/y2016/Alesinafiscalpolicy.mp3
Arnold Kling on Specialization and Trade,2016-05-02,4016,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/f34ebc58-6988-493d-ae08-d6537483d1e5/audio/d7848e77-5cce-4755-aefc-9a7f714cf40c/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32161356,http://files.libertyfund.org/econtalk/y2016/Klingspecialization.mp3
Pedro Domingos on Machine Learning and the Master Algorithm,2016-05-09,3950,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/1669205a-7351-4830-8989-952d92e09c10/audio/f047ce56-e9d4-4eaf-86c6-03e0dae3aef6/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31629313,http://files.libertyfund.org/econtalk/y2016/Domingosalgorithm.mp3
Leif Wenar on Blood Oil,2016-05-16,3885,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/d2ba5286-4b42-418b-af09-8a20290a5456/audio/2afabe99-787a-4ee4-b06f-d8a3412a2420/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31111201,http://files.libertyfund.org/econtalk/y2016/Wenarbloodoil.mp3
James Bessen on Learning by Doing,2016-05-23,3863,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/25720263-8a4f-40e4-9b0a-0ef947adfb2f/audio/6b63e52e-8b12-45bd-8787-9be3404bbd98/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30937549,http://files.libertyfund.org/econtalk/y2016/Bessenlearning.mp3
"David Beckworth on Money, Monetary Policy, and the Great Recession",2016-05-30,3831,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/f6451768-c07b-4e47-a128-46514b047059/audio/efca5fde-b20a-4654-86f6-ccf1b607bb9e/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,61410246,http://files.libertyfund.org/econtalk/y2016/Beckworthmoney.mp3
Jason Zweig on Finance and the Devil's Financial Dictionary,2016-06-06,3880,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/71fc2277-e1d1-4407-a899-79d6b799d94f/audio/aef87285-8268-421f-b42e-5f019f64627f/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,62194330,http://files.libertyfund.org/econtalk/y2016/Zweigfinance.mp3
"Abby Smith Rumsey on Remembering, Forgetting, and When We Are No More",2016-06-13,3784,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/50be223d-74d5-4c34-bd7b-7454cfcf429e/audio/98fd9a47-e6ef-45e9-afdc-527a0022dadb/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30305228,http://files.libertyfund.org/econtalk/y2016/Rumseynomore.mp3
Kevin Kelly on the Inevitable,2016-06-20,3746,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/6f0bf50c-6d19-4f4d-8965-160c788193a8/audio/56937e1a-bb1c-438c-b2cf-28088d57f666/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29999242,http://files.libertyfund.org/econtalk/y2016/Kellyinevitable.mp3
"Richard Epstein on Cruises, First-Class Travel, and Inequality",2016-06-27,3821,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/64c22cf4-e54d-47ba-992a-6bc9b15dbe99/audio/fbc2ba53-a912-4969-988c-567546d3eb33/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30596924,http://files.libertyfund.org/econtalk/y2016/Epsteincruises.mp3
Yuval Levin on The Fractured Republic,2016-07-04,3689,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/130bf00f-e4e8-45d6-ab7a-b45e41deb262/audio/4529b172-0545-4df3-9983-7efbb2856ba0/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29543047,http://files.libertyfund.org/econtalk/y2016/Levinrepublic.mp3
"Jonathan Skinner on Health Care Costs, Technology, and Rising Mortality",2016-07-11,3787,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/13900037-4f4f-4df1-9f0c-919320b5f8ac/audio/0570fa8c-8ff2-418c-a391-cdaf7c6a7b5d/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30331149,http://files.libertyfund.org/econtalk/y2016/Skinnerhealth.mp3
Ryan Holiday on Ego is the Enemy,2016-07-18,3942,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/4ff8ea2e-e3f7-4097-a5c0-0278d3b591fc/audio/bcff0160-6b99-48c3-ab4a-c91fced3ef79/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31570986,http://files.libertyfund.org/econtalk/y2016/Holidayego.mp3
Angela Duckworth on Grit,2016-07-25,4167,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/604493f5-eea8-4fe7-9e00-9067e03b2f07/audio/6cd1c92e-e3cd-4626-ba41-8ccadc22c30b/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33370083,http://files.libertyfund.org/econtalk/y2016/Duckworthgrit.mp3
Matthew Futterman on Players and the Business of Sports,2016-08-01,3858,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/ff787f60-0fce-4161-9c1c-4fa1dc0d013b/audio/dd2f0422-9701-4dce-ac9d-26e061e9ef8e/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,61835717,http://files.libertyfund.org/econtalk/y2016/Futtermansports.mp3
"Adam D'Angelo on Knowledge, Experimentation, and Quora",2016-08-08,3973,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/4163e322-1c6e-4375-8d12-66558efb4571/audio/bac75f19-faec-494c-b3cd-881ed863c78f/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31815499,http://files.libertyfund.org/econtalk/y2016/DAngeloquora.mp3
Chuck Klosterman on But What If We're Wrong,2016-08-15,3743,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/1d9389a8-afc8-4abe-873b-703322900a75/audio/44f1f5d9-4d0c-4405-ad80-7bd6a0bdf322/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29978364,http://files.libertyfund.org/econtalk/y2016/Klostermanwhatif.mp3
Michael Munger on Slavery and Racism,2016-08-22,4468,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/4d55e217-bcfd-4149-bc82-7c077f2fb4f0/audio/aca29231-e3a8-4896-8213-e2dcd9a4c9fb/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,35773756,http://files.libertyfund.org/econtalk/y2016/Mungerslavery.mp3
Leo Katz on Why the Law is So Perverse,2016-08-29,4453,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/24dc3685-c0d0-4cbd-a0a4-419a06720ee1/audio/3d5a8cf4-297c-4f7b-8e84-2b7e1958b188/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,35654871,http://files.libertyfund.org/econtalk/y2016/Katzlaw.mp3
"Terry Moe on the Constitution, the Presidency, and Relic",2016-09-05,3721,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/f04f29be-94fb-4c2d-977c-96ef4e4e55f2/audio/18ed19b6-b73e-406b-816d-507b594e0ec6/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29800326,http://files.libertyfund.org/econtalk/y2016/Moeconstitution.mp3
"Susan Athey on Machine Learning, Big Data, and Causation",2016-09-12,3693,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/d6b7711e-b68e-45f5-881c-3277c6622b05/audio/befc7d41-5f4f-4d87-881b-3b97ae17604d/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29579226,http://files.libertyfund.org/econtalk/y2016/Atheymachinelearning.mp3
"Eric Wakin on Archiving, Preservation, and History",2016-09-19,3831,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/6c6d97e3-a1ee-4592-96e3-0d2a38ce334f/audio/5415a3c0-8893-4428-ba08-f459adb1c9a8/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30680333,http://files.libertyfund.org/econtalk/y2016/Wakinarchiving.mp3
John Cochrane on Economic Growth and Changing the Policy Debate,2016-09-26,3745,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/484adb36-28c2-4fe1-b0d2-94491e153f74/audio/149ca771-030c-48c1-9cbe-f012c9b4e60b/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29993639,http://files.libertyfund.org/econtalk/y2016/Cochranegrowth.mp3
Cathy O'Neil on Weapons of Math Destruction,2016-10-03,4268,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/0fc52fee-e81b-4b2f-b720-902e43d0a8cd/audio/c48df449-dd38-4e3e-93a1-7412a43f234a/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34179063,http://files.libertyfund.org/econtalk/y2016/ONeilmath.mp3
"Angus Deaton on Inequality, Trade, and the Robin Hood Principle",2016-10-10,3904,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/a3ff4649-309e-41a5-a671-d9ddd080049d/audio/9f2674ce-2fa3-49b7-aede-7b7892878ca2/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,31259429,http://files.libertyfund.org/econtalk/y2016/Deatoninequality.mp3
"Chris Arnade on the Mexican Crisis, TARP, and American Poverty",2016-10-17,4147,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/0a712aad-f4b9-47dd-be7a-cf6fc92a41b4/audio/3447e448-53af-4b98-8b7a-1e0c63c2516f/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,33205446,http://files.libertyfund.org/econtalk/y2016/Arnadepoverty.mp3
Casey Mulligan on Cuba,2016-10-24,3709,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/c4e7f70a-a97d-4775-8d4a-ad23e5060b60/audio/702e3094-ea64-468f-9b42-026784500529/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,29707296,http://files.libertyfund.org/econtalk/y2016/MulliganCuba.mp3
"Judith Donath on Signaling, Design, and the Social Machine",2016-10-31,4098,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/54ecab42-6be0-4564-bc73-059b62e31390/audio/ee8076c3-83f6-43ff-af34-3e8e688a4979/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,65675511,http://files.libertyfund.org/econtalk/y2016/Donathsignaling.mp3
"David Gelernter on Consciousness, Computers, and the Tides of Mind",2016-11-07,4110,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/301b02a2-6be7-4d14-afed-205d72541344/audio/fbc2ae20-af27-4d0b-88f4-40684fda86c5/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32913923,http://files.libertyfund.org/econtalk/y2016/Gelernterconsciousness.mp3
Tim Harford on the Virtues of Disorder and Messy,2016-11-14,4351,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/f59e0070-41b6-44bf-b1b5-fa2cd0fd0d7b/audio/30c78b91-940b-4a7d-ace8-211c11e7a75b/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34840697,http://files.libertyfund.org/econtalk/y2016/Harfordmessy.mp3
"Erik Hurst on Work, Play, and the Dynamics of U.S. Labor Markets",2016-11-21,4264,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/462fed37-c720-4839-99c5-af0faa6fefda/audio/fa62d9d7-9b76-442f-90b6-5b7e6ff23cbe/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,34145229,http://files.libertyfund.org/econtalk/y2016/Hurstlabor.mp3
Doug Lemov on Reading,2016-11-28,3767,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/469e9714-bc90-44c9-86f7-49785dfd2e8d/audio/4117b608-8395-493b-a6ce-160415209fc7/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,30170179,http://files.libertyfund.org/econtalk/y2016/Lemovreading.mp3
"Thomas Leonard on Race, Eugenics, and Illiberal Reformers",2016-12-05,4095,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/40fb6090-b3ce-42de-a3c2-e7205f250452/audio/3d112ed4-c326-4f05-a977-7ba598a2dbde/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32792282,http://files.libertyfund.org/econtalk/y2016/Leonardrace.mp3
Bruce Bueno de Mesquita on the Spoils of War,2016-12-12,4510,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/35ab4770-3416-438d-aff1-fd4cc0996a20/audio/a1bd7be7-7dd7-43fc-886a-3f6f99e616b0/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,36109611,http://files.libertyfund.org/econtalk/y2016/BuenodeMesquitawar.mp3
Terry Anderson on Native American Economics,2016-12-19,4031,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/eb90a75b-61e9-4823-ad10-99be6a861c84/audio/823bfe8c-230e-42b2-b39f-2b0557073b1d/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,32282358,http://files.libertyfund.org/econtalk/y2016/AndersonTnative.mp3
Chris Blattman on Sweatshops,2016-12-26,4660,https://cdn.simplecast.com/audio/6fdba516-8381-43b0-b29f-59d05512b693/episodes/9a0e942d-dd5b-4ed4-9879-ce87df2bb65c/audio/e4d5f70e-dab6-494d-9faf-35045e8f3081/default_tc.mp3?aid=rss_feed&feed=wgl4xEgL,37313944,http://files.libertyfund.org/econtalk/y2016/Blattmansweatshops.mp3
